Total Objects,Memory Usage (MB)
389,116.66413116455078
390,106.2022476196289
391,108.46332550048828
392,110.46324157714844
393,112.4789810180664
394,114.74254608154297
395,116.76683044433594
396,107.88818359375
397,109.8526840209961
398,112.16923522949219
399,114.16932678222656
400,116.1693115234375
401,118.4486083984375
402,107.91825866699219
403,109.92353820800781
404,112.1949462890625
405,114.20849609375
406,116.20846557617188
407,118.473876953125
408,109.92291259765625
409,112.13034057617188
410,114.12255096435547
411,116.37954711914062
412,118.38550567626953
413,111.31637573242188
414,113.52203369140625
415,115.53668975830078
416,117.70726776123047
417,112.7405014038086
418,114.89579772949219
419,116.96650695800781
420,111.95608520507812
421,113.95332336425781
422,116.12661743164062
423,118.1136703491211
424,113.12737274169922
425,115.2843246459961
426,117.28461456298828
427,119.44351959228516
428,114.3752670288086
429,116.53953552246094
430,118.55343627929688
431,115.12019348144531
432,117.22716522216797
433,119.34857177734375
434,115.96455383300781
435,118.08696746826172
436,120.1775131225586
437,116.22620391845703
438,118.24708557128906
439,120.3677749633789
440,122.46235656738281
441,124.51526641845703
442,126.65583801269531
443,128.65573120117188
444,130.7888412475586
445,132.8944549560547
446,135.01412200927734
447,137.0177230834961
448,139.15167999267578
449,141.25269317626953
450,143.37226104736328
451,145.38368225097656
452,147.51282501220703
453,149.61095428466797
454,151.73046112060547
455,153.85169982910156
456,155.88178253173828
