Total Objects,CPU Usage
767,13.173179867007049
768,13.173179867007049
769,13.173179867007049
770,12.720809821370596
771,12.720809821370596
772,14.36620304459463
773,14.36620304459463
774,14.36620304459463
775,12.361152122666931
776,12.361152122666931
777,11.430045342715554
778,11.430045342715554
779,11.430045342715554
780,10.187919941532025
781,10.187919941532025
782,10.187919941532025
783,12.567019636454107
784,12.567019636454107
785,11.474681235191236
786,11.474681235191236
787,11.474681235191236
788,10.72915693889771
789,10.72915693889771
790,10.72915693889771
791,12.433297843727969
792,12.433297843727969
793,12.063060087101581
794,12.063060087101581
795,12.079075620231542
796,12.079075620231542
797,12.079075620231542
798,14.567072406484682
799,14.567072406484682
800,14.567072406484682
801,16.24412944074407
802,16.24412944074407
803,11.659340558890955
804,11.659340558890955
805,11.659340558890955
806,12.544088672617395
807,12.544088672617395
808,12.544088672617395
809,12.105399302036286
810,12.105399302036286
811,12.160336897527124
812,12.160336897527124
813,12.160336897527124
814,13.46528786058533
815,13.46528786058533
816,13.46528786058533
817,13.430811891272047
818,13.430811891272047
819,13.430811891272047
820,12.952103377703766
821,12.952103377703766
822,12.952103377703766
823,15.294653392654345
824,15.294653392654345
825,15.294653392654345
826,13.370996853638207
827,13.370996853638207
828,13.370996853638207
829,12.387982325654628
830,12.387982325654628
831,12.387982325654628
832,14.287642382642908
833,14.287642382642908
834,14.287642382642908
835,11.227871336833415
836,11.227871336833415
837,11.227871336833415
838,12.267219692557958
839,12.267219692557958
840,12.267219692557958
841,19.33295120347077
842,19.33295120347077
843,19.33295120347077
844,11.960021761498796
845,11.960021761498796
846,11.179553209664839
847,11.179553209664839
848,11.179553209664839
849,13.761407835165409
850,13.761407835165409
851,13.761407835165409
852,13.948684764187908
853,13.948684764187908
854,13.948684764187908
855,14.799956567542091
856,14.799956567542091
857,14.799956567542091
858,14.799956567542091
859,14.719596094778979
860,14.719596094778979
861,14.719596094778979
862,21.29469817989956
863,21.29469817989956
864,21.29469817989956
865,14.923662481673741
866,14.923662481673741
867,14.923662481673741
868,14.923662481673741
869,12.252451470490215
870,12.252451470490215
871,12.252451470490215
872,13.627569047512727
873,13.627569047512727
874,13.627569047512727
875,13.951319147450139
876,13.951319147450139
877,13.951319147450139
878,13.951319147450139
879,17.293046308253935
880,17.293046308253935
881,17.293046308253935
882,13.598895169185052
883,13.598895169185052
884,13.598895169185052
885,12.779921784232485
886,12.779921784232485
887,12.779921784232485
888,12.779921784232485
889,11.713550694917354
890,11.713550694917354
891,12.384791713563745
892,12.384791713563745
893,12.384791713563745
894,11.771941169942824
895,11.771941169942824
896,11.771941169942824
897,18.45060456455061
898,18.45060456455061
899,18.45060456455061
900,15.450526474835566
901,15.450526474835566
902,15.450526474835566
903,13.439128702939874
904,13.439128702939874
905,13.439128702939874
906,11.169509888708676
907,11.169509888708676
908,11.169509888708676
909,12.536889150485559
910,12.536889150485559
911,11.987215682423557
912,11.987215682423557
913,11.987215682423557
914,11.987215682423557
915,16.584178047148363
916,16.584178047148363
917,11.532625938489513
918,11.532625938489513
919,12.5743689856865
920,12.5743689856865
921,11.760701156067515
922,11.760701156067515
923,11.760701156067515
924,11.760701156067515
925,12.344837107518265
926,12.344837107518265
927,12.344837107518265
928,12.553491935556437
929,12.553491935556437
930,12.553491935556437
931,11.164791029410168
932,11.164791029410168
933,11.164791029410168
934,11.164791029410168
935,12.64838068347397
936,12.64838068347397
937,12.64838068347397
938,11.970428254041217
939,11.970428254041217
940,11.970428254041217
941,10.249298549720741
942,10.249298549720741
943,14.000579529219356
944,14.000579529219356
945,11.798383187322834
946,11.798383187322834
947,11.230614835732043
948,11.230614835732043
949,11.230614835732043
950,11.941217613561825
951,11.941217613561825
952,11.933848671924943
953,11.933848671924943
954,12.317240223461551
955,12.317240223461551
956,12.317240223461551
957,12.317240223461551
958,12.439131784908602
959,12.439131784908602
960,12.439131784908602
961,12.7257122824367
962,12.7257122824367
963,12.7257122824367
964,14.662831191065914
965,14.662831191065914
966,14.662831191065914
967,12.817740974897553
968,12.817740974897553
969,12.817740974897553
970,12.483504297421387
971,12.483504297421387
972,12.483504297421387
973,11.185296371339527
974,11.185296371339527
975,10.946774691346493
976,10.946774691346493
977,11.78845405716236
978,11.78845405716236
979,9.894113713624817
980,9.894113713624817
981,10.084695425584545
982,10.084695425584545
983,10.084695425584545
984,12.092947939518957
985,12.092947939518957
986,12.092947939518957
987,11.967719917312543
988,11.967719917312543
989,10.738150530658537
990,10.738150530658537
991,10.738150530658537
992,11.519715947765738
993,11.519715947765738
994,11.878669284946152
995,11.878669284946152
996,11.878669284946152
997,11.527496583711113
998,11.527496583711113
999,11.680002758847799
1000,11.680002758847799
1001,11.680002758847799
1002,12.524318735355807
1003,12.524318735355807
1004,12.11838526180986
1005,12.11838526180986
1006,12.11838526180986
1007,12.475983203049992
1008,12.475983203049992
1009,11.685052645181825
1010,11.685052645181825
1011,11.685052645181825
1012,11.90364899586408
1013,11.90364899586408
1014,11.90364899586408
1015,12.47602184214194
1016,12.47602184214194
1017,12.47602184214194
1018,14.395717971807795
